time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,correct_role_inference,incorrect_role_inference,correct_state_inference,incorrect_state_inference
6300000,NORMAL:0,0.0005065856129685916,6300000,0,0,0,2000.0,0,2,0,1,173689,2,1,4,6300000,0,0,173689,0,173689
6360000,NORMAL:0,0.0005065856129685916,6360000,0,0,0,2000.0,0,2,0,1,175345,2,1,4,6360000,0,0,175345,0,175345
6420000,NORMAL:0,0.0005065856129685916,6420000,0,0,0,2000.0,0,2,0,1,177000,2,1,4,6420000,0,0,177000,0,177000
6480000,NORMAL:0,0.0005065856129685916,6480000,0,0,0,2000.0,0,2,0,1,178655,2,1,4,6480000,0,0,178655,0,178655
6540000,NORMAL:0,0.0005065856129685916,6540000,0,0,0,2000.0,0,2,0,1,180309,2,1,4,6540000,0,0,180309,0,180309
6600000,NORMAL:0,0.0005065856129685916,6600000,0,0,0,2000.0,0,2,0,1,181964,2,1,4,6600000,0,0,181964,0,181964
6660000,NORMAL:0,0.0005065856129685916,6660000,0,0,0,2000.0,0,2,0,1,183618,2,1,4,6660000,0,0,183618,0,183618
6720000,NORMAL:0,0.0005065856129685916,6720000,0,0,0,2000.0,0,2,0,1,185273,2,1,4,6720000,0,0,185273,0,185273
6780000,NORMAL:0,0.0005065856129685916,6780000,0,0,0,2000.0,0,2,0,1,186927,2,1,4,6780000,0,0,186927,0,186927
6840000,NORMAL:0,0.0005065856129685916,6840000,0,0,0,2000.0,0,2,0,1,188582,2,1,4,6840000,0,0,188582,0,188582
6900000,NORMAL:0,0.0010131712259371832,6900000,0,0,0,2000.0,0,2,0,1,190236,2,1,4,6900000,0,0,190236,0,190236
6960000,NORMAL:0,0.0010131712259371832,6960000,0,0,0,2000.0,0,2,0,1,191893,2,1,4,6960000,0,0,191893,0,191893
7020000,NORMAL:0,0.0010131712259371832,7020000,0,0,0,2000.0,0,2,0,1,193546,2,1,4,7020000,0,0,193546,0,193546
7080000,NORMAL:0,0.0010131712259371832,7080000,0,0,0,2000.0,0,2,0,1,195201,2,1,4,7080000,0,0,195201,0,195201
7140000,NORMAL:0,0.0010131712259371832,7140000,0,0,0,2000.0,0,2,0,1,196855,2,1,4,7140000,0,0,196855,0,196855
7200000,NORMAL:0,0.0010131712259371832,7200000,0,0,0,2000.0,0,2,0,1,198509,2,1,4,7200000,0,0,198509,0,198509
7260000,NORMAL:0,0.0010131712259371832,7260000,0,0,0,2000.0,0,2,0,1,200165,2,1,4,7260000,0,0,200165,0,200165
7320000,NORMAL:0,0.0010131712259371832,7320000,0,0,0,2000.0,0,2,0,1,201821,2,1,4,7320000,0,0,201821,0,201821
7380000,NORMAL:0,0.0010131712259371832,7380000,0,0,0,2000.0,0,2,0,1,203474,2,1,4,7380000,0,0,203474,0,203474
7440000,NORMAL:0,0.0010131712259371832,7440000,0,0,0,2000.0,0,2,0,1,205129,2,1,4,7440000,0,0,205129,0,205129
7500000,NORMAL:0,0.0010131712259371832,7500000,0,0,0,2000.0,0,2,0,1,206783,2,1,4,7500000,0,0,206783,0,206783
7560000,NORMAL:0,0.0010131712259371832,7560000,0,0,0,2000.0,0,2,0,1,208438,2,1,4,7560000,0,0,208438,0,208438
7620000,NORMAL:0,0.0010131712259371832,7620000,0,0,0,2000.0,0,2,0,1,210093,2,1,4,7620000,0,0,210093,0,210093
7680000,NORMAL:0,0.0010131712259371832,7680000,0,0,0,3000.0,0,3,0,1,211748,3,2,3,7680000,0,0,211748,0,211748
7740000,NORMAL:0,0.0010131712259371832,7740000,0,0,0,3000.0,0,3,0,1,213402,3,2,3,7740000,0,0,213402,0,213402
7800000,NORMAL:0,0.0010131712259371832,7800000,0,0,0,3000.0,0,3,0,1,215057,3,2,3,7800000,0,0,215057,0,215057
7860000,NORMAL:0,0.0010131712259371832,7860000,0,0,0,3000.0,0,3,0,1,216712,3,2,3,7860000,0,0,216712,0,216712
7920000,NORMAL:0,0.0010131712259371832,7920000,0,0,0,3000.0,0,3,0,1,218365,3,2,3,7920000,0,0,218365,0,218365
7980000,NORMAL:0,0.0010131712259371832,7980000,0,0,0,3000.0,0,3,0,1,220020,3,2,3,7980000,0,0,220020,0,220020
8040000,NORMAL:0,0.0010131712259371832,8040000,0,0,0,3000.0,0,3,0,1,221676,3,2,3,8040000,0,0,221676,0,221676
8100000,NORMAL:0,0.0010131712259371832,8100000,0,0,0,3000.0,0,3,0,1,223330,3,2,3,8100000,0,0,223330,0,223330
8160000,NORMAL:0,0.0010131712259371832,8160000,0,0,0,3000.0,0,3,0,1,224986,3,2,3,8160000,0,0,224986,0,224986
8220000,NORMAL:0,0.0010131712259371832,8220000,0,0,0,3000.0,0,3,0,1,226639,3,2,3,8220000,0,0,226639,0,226639
8280000,NORMAL:0,0.0010131712259371832,8280000,0,0,0,3000.0,0,3,0,1,228294,3,2,3,8280000,0,0,228294,0,228294
8340000,NORMAL:0,0.0010131712259371832,8340000,0,0,0,3000.0,0,3,0,1,229948,3,2,3,8340000,0,0,229948,0,229948
8400000,NORMAL:0,0.0010131712259371832,8400000,0,0,0,3000.0,0,3,0,1,231603,3,2,3,8400000,0,0,231603,0,231603
8460000,NORMAL:0,0.0010131712259371832,8460000,0,0,0,3000.0,0,3,0,1,233258,3,2,3,8460000,0,0,233258,0,233258
8520000,NORMAL:0,0.0010131712259371832,8520000,0,0,0,3000.0,0,3,0,1,234913,3,2,3,8520000,0,0,234913,0,234913
8580000,NORMAL:0,0.0010131712259371832,8580000,0,0,0,3000.0,0,3,0,1,236568,3,2,3,8580000,0,0,236568,0,236568
8640000,NORMAL:0,0.016210739614994932,8640000,0,0,0,3000.0,0,3,0,1,238222,3,2,3,8640000,0,0,238222,0,238222
8700000,NORMAL:0,0.0010131712259371832,8700000,0,0,0,8000.0,0,4,0,1,239876,4,3,2,8700000,0,0,239876,0,239876
8760000,NORMAL:0,0.0010131712259371832,8760000,0,0,0,8000.0,0,4,0,1,241533,4,3,2,8760000,0,0,241533,0,241533
8820000,NORMAL:0,0.0010131712259371832,8820000,0,0,0,8000.0,0,4,0,1,243184,4,3,2,8820000,0,0,243184,0,243184
8880000,NORMAL:0,0.0010131712259371832,8880000,0,0,0,8000.0,0,4,0,1,244842,4,3,2,8880000,0,0,244842,0,244842
8940000,NORMAL:0,0.0010131712259371832,8940000,0,0,0,8000.0,0,4,0,1,246496,4,3,2,8940000,0,0,246496,0,246496
